timestamp,pkt_len,cur_hub,cur_port,path,priority,flow_id,etime
288.939910303762,342.2198503471541,15,3,25_0-10_0-8_3-1_2-12_1-15_3,0,3,289.02470357853645
288.94281278555275,181.45090052297573,9,0,27_0-11_1-9_0,0,0,289.04637496251155
288.9855392993758,55.15791263580905,19,0,35_0-19_0,0,4,289.0586847828767
289.04637496251155,164.43376288473286,10,2,27_0-11_1-9_0-10_2,0,0,289.14993713947035
289.05210469735255,27.178311907909567,10,1,24_0-10_1,0,2,289.243355972057
289.0586847828767,18.010007008445534,16,2,35_0-19_0-16_2,0,4,289.1318302663776
289.1318302663776,281.74969923179,0,2,35_0-19_0-16_2-0_2,0,4,289.20497574987854
289.20497574987854,250.1128122794673,12,0,35_0-19_0-16_2-0_2-12_0,0,4,289.27812123337947
289.2204020698584,220.90005536889026,25,0,25_0,0,3,289.32672786454566
289.243355972057,197.49152459173834,9,2,24_0-10_1-9_2,0,2,289.4346072467614
289.27812123337947,52.593838364723055,14,2,35_0-19_0-16_2-0_2-12_0-14_2,0,4,289.3512667168804
289.32672786454566,264.6352826649085,10,0,25_0-10_0,0,3,289.43305365923294
289.3324575457384,220.90005536889026,25,0,25_0,0,3,289.33671216408624
289.33671216408624,264.6352826649085,10,0,25_0-10_0,0,3,289.43730827758077
289.391582480236,278.02047917852803,24,0,24_0,0,1,289.5144107249161
289.43305365923294,16.941117190290605,8,3,25_0-10_0-8_3,0,3,289.5393794539202
289.4346072467614,74.62898816701289,2,3,24_0-10_1-9_2-2_3,0,2,289.62585852146583
289.43730827758077,16.941117190290605,8,3,25_0-10_0-8_3,0,3,289.54363407226805
289.5144107249161,22.40989955123943,10,1,24_0-10_1,0,1,289.6372389695962
289.5393794539202,34.56143341613088,1,2,25_0-10_0-8_3-1_2,0,3,289.6457052486075
289.54363407226805,34.56143341613088,1,2,25_0-10_0-8_3-1_2,0,3,289.6499598669553
289.62585852146583,84.20008160303827,17,0,24_0-10_1-9_2-2_3-17_0,0,2,289.81710979617026
289.6372389695962,209.40056294385073,9,2,24_0-10_1-9_2,0,1,289.76006721427626
289.6457052486075,189.5183874513639,12,1,25_0-10_0-8_3-1_2-12_1,0,3,289.7520310432948
289.6499598669553,189.5183874513639,12,1,25_0-10_0-8_3-1_2-12_1,0,3,289.7562856616426
289.7520310432948,342.2198503471541,15,3,25_0-10_0-8_3-1_2-12_1-15_3,0,3,289.85835683798206
289.7562856616426,342.2198503471541,15,3,25_0-10_0-8_3-1_2-12_1-15_3,0,3,289.8626114563299
289.76006721427626,141.38589651524157,2,0,24_0-10_1-9_2-2_0,0,1,289.88289545895634
289.81710979617026,175.77036326319285,18,3,24_0-10_1-9_2-2_3-17_0-18_3,0,2,290.0083610708747
289.88289545895634,164.93275815810773,5,1,24_0-10_1-9_2-2_0-5_1,0,1,290.0057237036364
289.8985776079404,32.66282903527244,24,0,24_0,0,2,289.9143315969414
289.9143315969414,27.178311907909567,10,1,24_0-10_1,0,2,289.9300855859424
289.9300855859424,197.49152459173834,9,2,24_0-10_1-9_2,0,2,289.94583957494336
289.94583957494336,74.62898816701289,2,3,24_0-10_1-9_2-2_3,0,2,289.96159356394435
289.95451513748094,220.90005536889026,25,0,25_0,0,3,290.0068573892691
289.96159356394435,84.20008160303827,17,0,24_0-10_1-9_2-2_3-17_0,0,2,289.97734755294533
289.97734755294533,175.77036326319285,18,3,24_0-10_1-9_2-2_3-17_0-18_3,0,2,290.02411505987567
289.9825118438848,278.02047917852803,24,0,24_0,0,1,290.04255295324725
290.0057237036364,29.685896947343622,7,3,24_0-10_1-9_2-2_0-5_1-7_3,0,1,290.1285519483165
290.0068573892691,264.6352826649085,10,0,25_0-10_0,0,3,290.05919964105726
290.0281125850738,32.66282903527244,24,0,24_0,0,2,290.08116619102896
290.04255295324725,22.40989955123943,10,1,24_0-10_1,0,1,290.1025940626097
290.05919964105726,16.941117190290605,8,3,25_0-10_0-8_3,0,3,290.1115418928454
290.06218471645724,47.021352898777316,27,0,27_0,0,0,290.2449746226593
290.08116619102896,27.178311907909567,10,1,24_0-10_1,0,2,290.1412073003914
290.09717410267797,32.66282903527244,24,0,24_0,0,2,290.2507862930611
290.1025940626097,209.40056294385073,9,2,24_0-10_1-9_2,0,1,290.1626351719721
290.1115418928454,34.56143341613088,1,2,25_0-10_0-8_3-1_2,0,3,290.1638841446336
290.1336374223529,278.02047917852803,24,0,24_0,0,1,290.3688345696169
290.1412073003914,197.49152459173834,9,2,24_0-10_1-9_2,0,2,290.2012484097538
290.1626351719721,141.38589651524157,2,0,24_0-10_1-9_2-2_0,0,1,290.22267628133454
290.1638841446336,189.5183874513639,12,1,25_0-10_0-8_3-1_2-12_1,0,3,290.21622639642175
290.1721880554568,32.66282903527244,24,0,24_0,0,2,290.3241430029472
290.2012484097538,74.62898816701289,2,3,24_0-10_1-9_2-2_3,0,2,290.2398616475355
290.21622639642175,342.2198503471541,15,3,25_0-10_0-8_3-1_2-12_1-15_3,0,3,290.2685686482099
290.22267628133454,164.93275815810773,5,1,24_0-10_1-9_2-2_0-5_1,0,1,290.282717390697
290.2398616475355,84.20008160303827,17,0,24_0-10_1-9_2-2_3-17_0,0,2,290.2784748853172
290.2449746226593,9.05121256704966,11,1,27_0-11_1,0,0,290.42776452886136
290.2507862930611,27.178311907909567,10,1,24_0-10_1,0,2,290.4043984834442
290.2784748853172,175.77036326319285,18,3,24_0-10_1-9_2-2_3-17_0-18_3,0,2,290.3170881230989
290.282717390697,29.685896947343622,7,3,24_0-10_1-9_2-2_0-5_1-7_3,0,1,290.3427585000594
290.3241430029472,27.178311907909567,10,1,24_0-10_1,0,2,290.4777551933303
290.33000271728196,250.31503802283504,35,0,35_0,0,4,290.3887131978094
290.3688345696169,22.40989955123943,10,1,24_0-10_1,0,1,290.52244676000004
290.3747575075152,47.021352898777316,27,0,27_0,0,0,290.4060087322264
290.3887131978094,55.15791263580905,19,0,35_0-19_0,0,4,290.44742367833686
290.4043984834442,197.49152459173834,9,2,24_0-10_1-9_2,0,2,290.5580106738273
290.4060087322264,9.05121256704966,11,1,27_0-11_1,0,0,290.45901575357254
290.42776452886136,181.45090052297573,9,0,27_0-11_1-9_0,0,0,290.6105544350634
290.44742367833686,18.010007008445534,16,2,35_0-19_0-16_2,0,4,290.5061341588643
290.45901575357254,181.45090052297573,9,0,27_0-11_1-9_0,0,0,290.6418056597746
290.4777551933303,197.49152459173834,9,2,24_0-10_1-9_2,0,2,290.63136738371344
290.5061341588643,281.74969923179,0,2,35_0-19_0-16_2-0_2,0,4,290.56484463939177
290.52244676000004,209.40056294385073,9,2,24_0-10_1-9_2,0,1,290.67605895038315
290.5580106738273,74.62898816701289,2,3,24_0-10_1-9_2-2_3,0,2,290.7116228642104
290.56484463939177,250.1128122794673,12,0,35_0-19_0-16_2-0_2-12_0,0,4,290.6235551199192
290.6105544350634,164.43376288473286,10,2,27_0-11_1-9_0-10_2,0,0,290.7933443412655
290.6235551199192,52.593838364723055,14,2,35_0-19_0-16_2-0_2-12_0-14_2,0,4,290.68226560044667
290.63136738371344,74.62898816701289,2,3,24_0-10_1-9_2-2_3,0,2,290.78497957409655
290.6418056597746,164.43376288473286,10,2,27_0-11_1-9_0-10_2,0,0,290.82459556597667
290.67605895038315,141.38589651524157,2,0,24_0-10_1-9_2-2_0,0,1,290.72075051705286
290.7116228642104,84.20008160303827,17,0,24_0-10_1-9_2-2_3-17_0,0,2,290.86523505459354
290.72075051705286,164.93275815810773,5,1,24_0-10_1-9_2-2_0-5_1,0,1,290.7654420837226
290.74328230070466,220.90005536889026,25,0,25_0,0,3,290.74874744561276
290.74874744561276,264.6352826649085,10,0,25_0-10_0,0,3,290.75421259052086
290.75421259052086,16.941117190290605,8,3,25_0-10_0-8_3,0,3,290.75967773542897
290.75967773542897,34.56143341613088,1,2,25_0-10_0-8_3-1_2,0,3,290.76514288033707
290.76514288033707,189.5183874513639,12,1,25_0-10_0-8_3-1_2-12_1,0,3,290.77060802524517
290.7654420837226,29.685896947343622,7,3,24_0-10_1-9_2-2_0-5_1-7_3,0,1,290.8101336503923
290.77060802524517,342.2198503471541,15,3,25_0-10_0-8_3-1_2-12_1-15_3,0,3,290.77607317015327
290.78497957409655,84.20008160303827,17,0,24_0-10_1-9_2-2_3-17_0,0,2,290.93859176447967
290.86092633700287,47.021352898777316,27,0,27_0,0,0,290.9160714660226
290.86523505459354,175.77036326319285,18,3,24_0-10_1-9_2-2_3-17_0-18_3,0,2,291.01884724497666
290.9160714660226,9.05121256704966,11,1,27_0-11_1,0,0,290.9712165950423
290.93859176447967,175.77036326319285,18,3,24_0-10_1-9_2-2_3-17_0-18_3,0,2,291.0922039548628
290.9712165950423,181.45090052297573,9,0,27_0-11_1-9_0,0,0,291.026361724062
291.026361724062,164.43376288473286,10,2,27_0-11_1-9_0-10_2,0,0,291.0815068530817
291.3849345165581,47.021352898777316,27,0,27_0,0,0,291.40285574815067
291.40285574815067,9.05121256704966,11,1,27_0-11_1,0,0,291.42077697974327
